"","country","year","infant_mortality","life_expectancy","fertility","population","gdpPercap"
"1450","France",2005,3.8,80.4,1.94,61241700,23452
"1451","France",2006,3.7,80.7,1.95,61609991,23887
"1452","France",2007,3.6,81,1.96,61966193,24292
"1453","France",2008,3.5,81.1,1.97,62309529,24139
"1454","France",2009,3.5,81.2,1.98,62640901,23255
"1455","France",2010,3.5,81.4,1.98,62961136,23522
"1456","France",2011,3.5,81.6,1.98,63268405,23805
"1457","Ghana",1960,125.1,46.34,6.75,6652285,285
"1458","Ghana",1961,123.8,46.8,6.79,6866545,286
"1459","Ghana",1962,122.7,47.25,6.83,7085463,288
"1460","Ghana",1963,121.8,47.66,6.86,7303432,292
"1461","Ghana",1964,121.2,48.07,6.89,7513286,290
"1462","Ghana",1965,120.8,48.44,6.92,7710547,287
"1463","Ghana",1966,120.7,48.8,6.94,7890992,268
"1464","Ghana",1967,120.6,49.14,6.95,8057442,271
"1465","Ghana",1968,120.6,49.46,6.96,8221021,266
"1466","Ghana",1969,120.5,49.78,6.96,8397346,276
"1467","Ghana",1970,120.1,50.08,6.95,8596977,296
"1468","Ghana",1971,119.5,50.39,6.94,8827273,303
"1469","Ghana",1972,118.2,50.7,6.92,9083575,287
"1470","Ghana",1973,116.5,51.02,6.89,9350111,287
"1471","Ghana",1974,114.2,51.35,6.86,9604280,299
"1472","Ghana",1975,111.5,51.68,6.82,9831409,256
"1473","Ghana",1976,108.7,52,6.77,10023471,242
"1474","Ghana",1977,106,52.33,6.72,10189889,243
"1475","Ghana",1978,103.8,52.63,6.67,10354490,260
"1476","Ghana",1979,102.1,52.95,6.61,10550770,249
"1477","Ghana",1980,100.9,53.26,6.54,10802025,244
"1478","Ghana",1981,100.1,53.6,6.47,11117608,229
"1479","Ghana",1982,99.3,53.95,6.39,11488112,206
"1480","Ghana",1983,98.4,54.34,6.31,11895130,190
"1481","Ghana",1984,96.8,54.76,6.22,12311166,199
"1482","Ghana",1985,94.7,55.23,6.13,12716238,203
"1483","Ghana",1986,92.1,55.75,6.04,13103975,207
"1484","Ghana",1987,89,56.31,5.94,13480381,211
"1485","Ghana",1988,85.8,56.89,5.83,13852597,217
"1486","Ghana",1989,82.7,57.47,5.73,14232493,222
"1487","Ghana",1990,79.8,58,5.62,14628260,223
"1488","Ghana",1991,77.5,58.4,5.51,15042736,228
"1489","Ghana",1992,75.6,58.7,5.39,15471527,230
"1490","Ghana",1993,74.1,59.5,5.28,15907244,235
"1491","Ghana",1994,73,59.6,5.17,16339344,236
"1492","Ghana",1995,72,60,5.06,16760991,240
"1493","Ghana",1996,71,60.1,4.96,17169214,245
"1494","Ghana",1997,69.8,59.8,4.87,17568583,249
"1495","Ghana",1998,68.4,60.1,4.79,17969006,255
"1496","Ghana",1999,66.7,60.1,4.73,18384426,261
"1497","Ghana",2000,64.9,60,4.67,18824994,264
"1498","Ghana",2001,63,59.9,4.62,19293804,268
"1499","Ghana",2002,61.2,60,4.57,19788181,273
"1500","Ghana",2003,59.6,60.2,4.51,20305396,280
"1501","Ghana",2004,58.1,60.5,4.46,20840493,288
"1502","Ghana",2005,56.8,60.8,4.39,21389514,297
"1503","Ghana",2006,55.6,61.2,4.33,21951891,308
"1504","Ghana",2007,54.4,61.6,4.26,22528041,319
"1505","Ghana",2008,53.1,62,4.19,23115919,338
"1506","Ghana",2009,51.7,62.4,4.12,23713164,342
"1507","Ghana",2010,50.2,62.9,4.05,24317734,361
"1508","Ghana",2011,48.6,63.5,3.99,24928503,402
"1509","Greece",1960,48.3,68.41,2.22,8311386,3393
"1510","Greece",1961,47.3,68.8,2.22,8366020,3747
"1511","Greece",1962,46.2,69.14,2.22,8412059,3784
"1512","Greece",1963,45,69.44,2.23,8452617,4147
"1513","Greece",1964,43.6,69.69,2.26,8492232,4469
"1514","Greece",1965,42.3,69.91,2.29,8534252,4865
"1515","Greece",1966,41.2,70.12,2.32,8580600,5134
"1516","Greece",1967,39.9,70.34,2.35,8630672,5384
"1517","Greece",1968,38.3,70.59,2.36,8682351,5708
"1518","Greece",1969,36.1,70.88,2.37,8732308,6238
"1519","Greece",1970,33.7,71.2,2.36,8778676,6698
"1520","Greece",1971,31.9,71.53,2.36,8819206,7190
"1521","Greece",1972,30.8,71.85,2.35,8856097,7888
"1522","Greece",1973,30.1,72.13,2.35,8897126,8487
"1523","Greece",1974,29.4,72.39,2.35,8952862,7891
"1524","Greece",1975,28.5,72.62,2.34,9030080,8322
"1525","Greece",1976,27.3,72.85,2.34,9132531,8792
"1526","Greece",1977,25.9,73.1,2.32,9255749,8930
"1527","Greece",1978,24.3,73.38,2.28,9388188,9442
"1528","Greece",1979,22.8,73.68,2.24,9513594,9624
"1529","Greece",1980,21.3,74.01,2.17,9620274,9581
"1530","Greece",1981,19.9,74.33,2.09,9704947,9350
"1531","Greece",1982,18.7,74.64,2.01,9771250,9182
"1532","Greece",1983,17.7,74.94,1.91,9822999,9035
"1533","Greece",1984,16.7,75.21,1.82,9866725,9176
"1534","Greece",1985,15.8,75.47,1.73,9907831,9367
"1535","Greece",1986,14.9,75.73,1.65,9945576,9380
"1536","Greece",1987,13.9,76.01,1.58,9979755,9136
"1537","Greece",1988,12.9,76.32,1.51,10017036,9493
"1538","Greece",1989,12,76.66,1.46,10065859,9805
"1539","Greece",1990,11.3,77,1.42,10131737,9742
"1540","Greece",1991,10.7,77.1,1.39,10217782,9959
"1541","Greece",1992,10.3,77.1,1.37,10321044,9929
"1542","Greece",1993,9.8,77.5,1.35,10433351,9665
"1543","Greece",1994,9.4,77.7,1.34,10542970,9755
"1544","Greece",1995,9.1,77.8,1.32,10641169,9868
"1545","Greece",1996,8.7,77.9,1.31,10725634,10021
"1546","Greece",1997,8.3,78.1,1.29,10798190,10316
"1547","Greece",1998,7.8,78.2,1.28,10859311,10603
"1548","Greece",1999,7.4,78.3,1.27,10910741,10914
"1549","Greece",2000,6.9,78.6,1.27,10954032,11358
"1550","Greece",2001,6.5,78.9,1.27,10987715,11798
"1551","Greece",2002,6,79.1,1.28,11011490,12178
"1552","Greece",2003,5.5,79.3,1.3,11029587,12880
"1553","Greece",2004,5.2,79.4,1.33,11047739,13421
"1554","Greece",2005,4.8,79.6,1.36,11069662,13700
"1555","Greece",2006,4.6,80,1.4,11098212,14422
"1556","Greece",2007,4.4,79.8,1.43,11131302,14810
"1557","Greece",2008,4.3,80.2,1.46,11161755,14746
"1558","Greece",2009,4.2,80.2,1.48,11179425,14244
"1559","Greece",2010,4.1,80.4,1.5,11177509,13746
"1560","Greece",2011,4,80.5,1.51,11153047,12824
"1561","Guatemala",1960,146,46.51,6.53,4127555,966
"1562","Guatemala",1961,143.3,47.12,6.51,4240084,981
"1563","Guatemala",1962,140.7,47.76,6.49,4356579,988
"1564","Guatemala",1963,138,48.4,6.46,4476923,1054
"1565","Guatemala",1964,135.3,49.05,6.43,4600846,1073
"1566","Guatemala",1965,132.6,49.73,6.4,4728203,1089
"1567","Guatemala",1966,129.9,50.43,6.36,4858880,1118
"1568","Guatemala",1967,127.1,51.16,6.32,4993104,1133
"1569","Guatemala",1968,124.2,51.93,6.29,5131461,1199
"1570","Guatemala",1969,121.2,52.72,6.26,5274726,1222
"1571","Guatemala",1970,118.2,53.5,6.24,5423384,1256
"1572","Guatemala",1971,115.2,54.27,6.22,5577824,1290
"1573","Guatemala",1972,112.1,55,6.21,5737720,1346
"1574","Guatemala",1973,109.1,55.67,6.2,5901980,1397
"1575","Guatemala",1974,106,56.28,6.2,6069077,1445
"1576","Guatemala",1975,102.9,56.82,6.2,6237963,1434
"1577","Guatemala",1976,99.9,57.32,6.2,6408029,1499
"1578","Guatemala",1977,96.8,57.78,6.2,6579710,1573
"1579","Guatemala",1978,93.7,58.22,6.2,6754258,1609
"1580","Guatemala",1979,90.7,58.66,6.2,6933492,1642
"1581","Guatemala",1980,87.7,59.12,6.18,7118628,1659
"1582","Guatemala",1981,84.7,59.6,6.15,7310397,1626
"1583","Guatemala",1982,81.8,60.1,6.11,7508161,1527
"1584","Guatemala",1983,78.9,60.62,6.05,7710142,1449
"1585","Guatemala",1984,76.1,61.16,5.99,7913814,1419
"1586","Guatemala",1985,73.2,61.72,5.91,8117499,1375
"1587","Guatemala",1986,70.4,62.28,5.84,8320498,1343
"1588","Guatemala",1987,67.7,62.86,5.76,8523785,1357
"1589","Guatemala",1988,65,63.45,5.7,8729406,1377
"1590","Guatemala",1989,62.4,64.02,5.64,8940285,1398
"1591","Guatemala",1990,59.8,64.6,5.58,9158547,1407
"1592","Guatemala",1991,57.3,64,5.53,9385000,1423
"1593","Guatemala",1992,55,63.8,5.47,9619113,1456
"1594","Guatemala",1993,52.7,64.2,5.4,9860063,1476
"1595","Guatemala",1994,50.6,64.6,5.32,10106463,1498
"1596","Guatemala",1995,48.5,66.9,5.24,10357354,1534
"1597","Guatemala",1996,46.6,68.1,5.15,10612300,1541
"1598","Guatemala",1997,44.7,67.7,5.06,10871786,1570
"1599","Guatemala",1998,43,67.7,4.97,11136814,1609
"1600","Guatemala",1999,41.4,68.8,4.88,11408815,1631
"1601","Guatemala",2000,39.9,68.8,4.8,11688660,1650
"1602","Guatemala",2001,38.5,69.3,4.72,11976725,1648
"1603","Guatemala",2002,37.1,70,4.63,12272208,1670
"1604","Guatemala",2003,35.9,70.1,4.55,12573346,1672
"1605","Guatemala",2004,34.6,70.2,4.46,12877711,1683
"1606","Guatemala",2005,33.5,69.8,4.37,13183505,1698
"1607","Guatemala",2006,32.3,70.2,4.28,13490041,1749
"1608","Guatemala",2007,31.2,71,4.2,13797629,1818
"1609","Guatemala",2008,30.2,71.2,4.12,14106687,1836
"1610","Guatemala",2009,29.3,70.9,4.04,14418033,1806
"1611","Guatemala",2010,28.4,71.2,3.97,14732261,1819
"1612","Guatemala",2011,27.5,71.6,3.91,15049280,1849
"1613","Honduras",1960,140.9,47.71,7.46,2002333,750
"1614","Honduras",1961,136.6,48.47,7.45,2069085,739
"1615","Honduras",1962,132.4,49.21,7.44,2139208,756
"1616","Honduras",1963,128.4,49.94,7.44,2211144,757
"1617","Honduras",1964,124.5,50.65,7.44,2282764,773
"1618","Honduras",1965,120.5,51.35,7.44,2352637,818
"1619","Honduras",1966,116.7,52.02,7.44,2420234,838
"1620","Honduras",1967,113.1,52.68,7.42,2486288,865
"1621","Honduras",1968,109.5,53.34,7.38,2552200,898
"1622","Honduras",1969,105.8,54,7.33,2620014,881
"1623","Honduras",1970,102.2,54.68,7.27,2691309,888
"1624","Honduras",1971,98.7,55.37,7.2,2766444,899
"1625","Honduras",1972,95.2,56.07,7.11,2845260,924
"1626","Honduras",1973,91.7,56.8,7.03,2928190,969
"1627","Honduras",1974,88.3,57.56,6.94,3015606,929
"1628","Honduras",1975,85,58.34,6.84,3107735,921
"1629","Honduras",1976,81.7,59.15,6.75,3204883,987
"1630","Honduras",1977,78.5,59.97,6.65,3306988,1055
"1631","Honduras",1978,75.3,60.8,6.54,3413426,1125
"1632","Honduras",1979,72.2,61.65,6.43,3523283,1141
"1633","Honduras",1980,69.2,62.5,6.31,3635862,1113
"1634","Honduras",1981,66.3,63.36,6.19,3750843,1106
"1635","Honduras",1982,63.5,64.24,6.06,3868296,1057
"1636","Honduras",1983,60.8,65.12,5.93,3988371,1016
"1637","Honduras",1984,58.2,66.01,5.8,4111369,1029
"1638","Honduras",1985,55.8,66.86,5.68,4237436,1040
"1639","Honduras",1986,53.4,67.67,5.55,4366401,1016
"1640","Honduras",1987,51.2,68.42,5.44,4497875,1046
"1641","Honduras",1988,49.1,69.11,5.34,4631491,1063
"1642","Honduras",1989,47.1,69.73,5.24,4766802,1077
"1643","Honduras",1990,45.1,70.3,5.14,4903363,1048
"1644","Honduras",1991,43.3,70.3,5.05,5041050,1053
"1645","Honduras",1992,41.5,70.1,4.95,5179557,1082
"1646","Honduras",1993,39.9,69.9,4.85,5318042,1120
"1647","Honduras",1994,38.4,70.1,4.74,5455481,1077
"1648","Honduras",1995,36.9,70.1,4.62,5591136,1094
"1649","Honduras",1996,35.6,70.1,4.49,5724587,1107
"1650","Honduras",1997,34.3,70.2,4.37,5855946,1136
"1651","Honduras",1998,36.8,63.9,4.24,5985675,1144
"1652","Honduras",1999,31.8,70.3,4.12,6114534,1098
"1653","Honduras",2000,30.5,70.5,4,6243080,1138
"1654","Honduras",2001,29.4,70.6,3.88,6371304,1145
"1655","Honduras",2002,28.2,70.7,3.78,6499001,1165
"1656","Honduras",2003,27.1,70.8,3.67,6626304,1194
"1657","Honduras",2004,26,71,3.58,6753352,1245
"1658","Honduras",2005,25,71.2,3.49,6880181,1296
"1659","Honduras",2006,24.1,71.4,3.41,7007029,1356
"1660","Honduras",2007,23.2,71.6,3.34,7133737,1414
"1661","Honduras",2008,22.3,71.8,3.27,7259470,1449
"1662","Honduras",2009,21.4,71.9,3.21,7383098,1394
"1663","Honduras",2010,20.7,72,3.15,7503875,1410
"1664","Honduras",2011,19.9,72.2,3.1,7621414,1435
"1665","Iceland",1960,17.5,74.22,4.13,175520,10113
"1666","Iceland",1961,17.2,73.6,4.07,179106,9902
"1667","Iceland",1962,16.9,73.82,3.98,182640,10517
"1668","Iceland",1963,16.4,73.13,3.86,186056,11386
"1669","Iceland",1964,16,73.72,3.74,189276,12302
"1670","Iceland",1965,15.5,74,3.6,192251,13005
"1671","Iceland",1966,15,73.4,3.46,194935,13946
"1672","Iceland",1967,14.4,73.9,3.34,197356,13600
"1673","Iceland",1968,13.9,74.12,3.22,199634,12709
"1674","Iceland",1969,13.4,73.9,3.12,201941,12862
"1675","Iceland",1970,12.8,74,3.03,204392,13656
"1676","Iceland",1971,12.3,73.75,2.95,207050,15241
"1677","Iceland",1972,11.8,74.66,2.88,209868,15965
"1678","Iceland",1973,11.3,74.52,2.8,212731,16822
"1679","Iceland",1974,10.8,74.59,2.73,215465,17557
"1680","Iceland",1975,10.3,75.57,2.65,217958,17468
"1681","Iceland",1976,9.8,76.94,2.57,220162,18324
"1682","Iceland",1977,9.2,76.35,2.49,222142,19763
"1683","Iceland",1978,8.7,76.66,2.42,224019,20776
"1684","Iceland",1979,8.3,76.88,2.36,225972,21598
"1685","Iceland",1980,7.8,76.92,2.31,228127,22623
"1686","Iceland",1981,7.4,76.61,2.27,230525,23343
"1687","Iceland",1982,7,77.26,2.23,233121,23580
"1688","Iceland",1983,6.7,76.91,2.2,235860,22805
"1689","Iceland",1984,6.4,77.71,2.17,238647,23470
"1690","Iceland",1985,6.1,77.85,2.15,241411,23965
"1691","Iceland",1986,5.9,78.38,2.14,244145,25182
"1692","Iceland",1987,5.6,77.53,2.13,246867,27033
"1693","Iceland",1988,5.5,77.39,2.14,249563,26717
"1694","Iceland",1989,5.2,78.46,2.15,252219,26504
"1695","Iceland",1990,5.1,78.3,2.16,254830,26539
"1696","Iceland",1991,4.9,78.4,2.17,257387,26217
"1697","Iceland",1992,4.7,78.6,2.17,259895,25088
"1698","Iceland",1993,4.5,78.8,2.17,262383,25176
"1699","Iceland",1994,4.3,79.1,2.15,264893,25838
"1700","Iceland",1995,4.1,78.9,2.13,267454,25620
"1701","Iceland",1996,3.9,79.4,2.1,270089,26584
"1702","Iceland",1997,3.7,79.6,2.07,272798,27613
"1703","Iceland",1998,3.5,79.9,2.05,275568,29063
"1704","Iceland",1999,3.3,80.2,2.02,278376,29947
"1705","Iceland",2000,3.1,80.5,2.01,281214,30927
"1706","Iceland",2001,3,80.8,2,284037,31821
"1707","Iceland",2002,2.8,81,2,286865,31551
"1708","Iceland",2003,2.7,81.3,2.02,289824,31989
"1709","Iceland",2004,2.6,81.5,2.04,293084,34112
"1710","Iceland",2005,2.4,81.7,2.06,296745,36127
"1711","Iceland",2006,2.3,81.8,2.09,300887,37307
"1712","Iceland",2007,2.2,82.1,2.11,305415,38954
"1713","Iceland",2008,2.1,82.4,2.12,310033,38861
"1714","Iceland",2009,1.9,82.5,2.12,314336,35720
"1715","Iceland",2010,1.9,82.8,2.12,318042,33883
"1716","Iceland",2011,1.8,82.9,2.11,321030,34592
"1717","India",1960,165.1,41.26,5.87,449661874,180
"1718","India",1961,162.5,41.99,5.86,458691457,183
"1719","India",1962,160.1,42.72,5.84,468054145,184
"1720","India",1963,157.6,43.46,5.83,477729958,191
"1721","India",1964,155.3,44.23,5.81,487690114,202
"1722","India",1965,153.2,44.98,5.78,497920270,192
"1723","India",1966,151,45.73,5.75,508402908,188
"1724","India",1967,148.9,46.49,5.7,519162069,199
"1725","India",1968,146.9,47.21,5.64,530274729,201
"1726","India",1969,144.8,47.93,5.57,541844848,210
"1727","India",1970,142.8,48.65,5.49,553943226,216
"1728","India",1971,140.6,49.35,5.41,566605402,214
"1729","India",1972,138.3,50.08,5.32,579800632,208
"1730","India",1973,135.8,50.81,5.24,593451889,210
"1731","India",1974,133.1,51.53,5.16,607446519,208
"1732","India",1975,130.3,52.25,5.08,621703641,222
"1733","India",1976,127.2,52.93,5,636182810,220
"1734","India",1977,124,53.56,4.92,650907559,231
"1735","India",1978,120.7,54.14,4.84,665936435,239
"1736","India",1979,117.5,54.65,4.76,681358553,221
"1737","India",1980,114.3,55.1,4.68,697229745,230
"1738","India",1981,111.3,55.51,4.6,713561406,239
"1739","India",1982,108.4,55.86,4.52,730303461,241
"1740","India",1983,105.7,56.19,4.44,747374856,253
"1741","India",1984,103.1,56.51,4.36,764664278,257
"1742","India",1985,100.6,56.81,4.28,782085127,264
"1743","India",1986,98.1,57.11,4.2,799607235,271
"1744","India",1987,95.6,57.39,4.13,817232241,276
"1745","India",1988,93.1,57.65,4.04,834944397,296
"1746","India",1989,90.7,57.93,3.96,852736160,307
"1747","India",1990,88.3,58.2,3.88,870601776,317
"1748","India",1991,86.1,58.5,3.79,888513869,314
"1749","India",1992,83.9,58.8,3.71,906461358,325
"1750","India",1993,81.7,59.1,3.63,924475633,333
"1751","India",1994,79.6,59.5,3.55,942604211,349
"1752","India",1995,77.5,59.9,3.47,960874982,368
"1753","India",1996,75.4,60.2,3.4,979290432,389
"1754","India",1997,73.1,60.5,3.33,997817250,397
"1755","India",1998,70.9,60.8,3.27,1016402907,414
"1756","India",1999,68.6,61.2,3.21,1034976626,441
"1757","India",2000,66.4,61.5,3.15,1053481072,450
"1758","India",2001,64.2,61.9,3.08,1071888190,464
"1759","India",2002,62,62.3,3.02,1090189358,474
"1760","India",2003,59.9,62.8,2.95,1108369577,504
"1761","India",2004,57.8,63.2,2.88,1126419321,534
"1762","India",2005,55.8,63.6,2.82,1144326293,575
"1763","India",2006,53.9,63.9,2.75,1162088305,619
"1764","India",2007,51.9,64.3,2.69,1179685631,669
"1765","India",2008,50,64.7,2.64,1197070109,685
"1766","India",2009,48.2,65,2.6,1214182182,731
"1767","India",2010,46.3,65.4,2.56,1230984504,790
"1768","India",2011,44.4,65.7,2.53,1247446011,833
"1769","Indonesia",1960,148.4,45.01,5.67,87792512,210
"1770","Indonesia",1961,144.8,45.83,5.66,90138235,217
"1771","Indonesia",1962,141.2,46.65,5.65,92558006,215
"1772","Indonesia",1963,137.7,47.45,5.63,95055669,205
"1773","Indonesia",1964,134.1,48.24,5.62,97638027,206
"1774","Indonesia",1965,130.6,43.77,5.61,100308896,203
"1775","Indonesia",1966,127,44.18,5.6,103067352,203
"1776","Indonesia",1967,123.4,50.54,5.58,105907403,199
"1777","Indonesia",1968,119.8,51.27,5.56,108821565,218
"1778","Indonesia",1969,116.4,52,5.52,111800090,228
"1779","Indonesia",1970,113.1,52.71,5.47,114834781,240
"1780","Indonesia",1971,109.9,53.4,5.41,117921994,250
"1781","Indonesia",1972,106.7,54.09,5.34,121059511,262
"1782","Indonesia",1973,103.6,54.75,5.25,124242299,281
"1783","Indonesia",1974,100.6,55.41,5.15,127465232,296
"1784","Indonesia",1975,97.8,56.04,5.04,130724118,307
"1785","Indonesia",1976,95.1,56.67,4.93,134010695,317
"1786","Indonesia",1977,92.5,57.27,4.81,137322122,336
"1787","Indonesia",1978,90,57.87,4.68,140665859,359
"1788","Indonesia",1979,87.7,58.45,4.56,144053516,375
"1789","Indonesia",1980,85.4,59.01,4.43,147490366,398
"1790","Indonesia",1981,83.1,59.57,4.3,150978841,421
"1791","Indonesia",1982,80.8,60.12,4.17,154506266,416
"1792","Indonesia",1983,78.5,60.64,4.03,158044343,441
"1793","Indonesia",1984,76.2,61.16,3.89,161555584,462
"1794","Indonesia",1985,74,61.66,3.75,165012195,468
"1795","Indonesia",1986,71.6,62.15,3.61,168402027,486
"1796","Indonesia",1987,69.3,62.63,3.47,171728916,502
"1797","Indonesia",1988,67,63.1,3.35,175000919,524
"1798","Indonesia",1989,64.6,63.55,3.23,178233231,561
"1799","Indonesia",1990,62.2,64,3.12,181436821,601
"1800","Indonesia",1991,59.8,64.5,3.02,184614740,644
"1801","Indonesia",1992,57.4,64.9,2.93,187762097,678
"1802","Indonesia",1993,55.1,65.3,2.84,190873248,716
"1803","Indonesia",1994,52.9,65.7,2.76,193939912,758
"1804","Indonesia",1995,50.8,66.1,2.69,196957845,809
"1805","Indonesia",1996,48.7,66.4,2.63,199926615,858
"1806","Indonesia",1997,46.7,66.7,2.58,202853850,885
"1807","Indonesia",1998,44.7,67,2.53,205753493,758
"1808","Indonesia",1999,42.9,67.2,2.5,208644079,753
"1809","Indonesia",2000,41.1,67.5,2.48,211540428,780
"1810","Indonesia",2001,39.4,67.8,2.48,214448301,797
"1811","Indonesia",2002,37.8,68,2.47,217369087,822
"1812","Indonesia",2003,36.3,68.2,2.48,220307809,850
"1813","Indonesia",2004,36,66.7,2.49,223268606,880
"1814","Indonesia",2005,33.4,68.7,2.49,226254703,918
"1815","Indonesia",2006,32.1,68.9,2.5,229263980,956
"1816","Indonesia",2007,30.9,69.2,2.49,232296830,1004
"1817","Indonesia",2008,29.7,69.4,2.48,235360765,1050
"1818","Indonesia",2009,28.5,69.6,2.46,238465165,1084
"1819","Indonesia",2010,27.4,69.8,2.43,241613126,1137
"1820","Indonesia",2011,26.3,70.1,2.4,244808254,1194
"1821","Italy",1960,44.2,69.19,2.37,49714962,5904
"1822","Italy",1961,42.7,69.82,2.41,50067464,6344
"1823","Italy",1962,41,69.21,2.44,50458277,6685
"1824","Italy",1963,39.2,69.32,2.47,50872976,7002
"1825","Italy",1964,37.3,70.37,2.5,51289904,7140
"1826","Italy",1965,35.7,70.24,2.52,51693136,7316
"1827","Italy",1966,34.3,70.99,2.52,52076758,7696
"1828","Italy",1967,33.1,71.03,2.52,52444751,8191
"1829","Italy",1968,32,70.85,2.52,52802703,8668
"1830","Italy",1969,30.9,70.87,2.5,53160056,9135
"1831","Italy",1970,29.7,71.62,2.47,53522670,9555
"1832","Italy",1971,28.2,71.87,2.43,53891946,9662
"1833","Italy",1972,26.5,72.15,2.38,54262086,9950
"1834","Italy",1973,24.5,72.09,2.32,54623207,10589
"1835","Italy",1974,22.5,72.81,2.24,54961926,11102
"1836","Italy",1975,20.5,72.72,2.17,55268549,10810
"1837","Italy",1976,18.7,73.07,2.08,55539118,11524
"1838","Italy",1977,17.3,73.44,1.99,55775934,11769
"1839","Italy",1978,16.1,73.78,1.9,55983298,12105
"1840","Italy",1979,15.1,74.11,1.81,56168376,12784
"1841","Italy",1980,14.3,74.07,1.72,56336446,13183
"1842","Italy",1981,13.4,74.46,1.64,56489623,13258
"1843","Italy",1982,12.6,74.93,1.57,56626403,13281
"1844","Italy",1983,11.9,74.75,1.51,56744400,13408
"1845","Italy",1984,11.2,75.51,1.46,56839859,13818
"1846","Italy",1985,10.5,75.62,1.41,56910888,14187
"1847","Italy",1986,9.9,75.94,1.38,56956635,14581
"1848","Italy",1987,9.4,76.36,1.35,56980621,15040
"1849","Italy",1988,9.1,76.54,1.33,56990645,15668
"1850","Italy",1989,8.7,76.94,1.31,56997093,16197
"1851","Italy",1990,8.3,77,1.3,57007577,16526
"1852","Italy",1991,8,77,1.29,57029614,16773
"1853","Italy",1992,7.7,77.3,1.28,57062760,16893
"1854","Italy",1993,7.3,77.6,1.26,57097411,16739
"1855","Italy",1994,6.9,77.8,1.25,57119163,17092
"1856","Italy",1995,6.4,78.1,1.24,57120136,17586
"1857","Italy",1996,6,78.3,1.23,57091906,17794
"1858","Italy",1997,5.6,78.7,1.22,57044614,18141
"1859","Italy",1998,5.3,78.9,1.22,57010940,18415
"1860","Italy",1999,5,79.3,1.21,57035249,18674
"1861","Italy",2000,4.7,79.6,1.22,57147081,19318
"1862","Italy",2001,4.4,79.8,1.23,57359179,19605
"1863","Italy",2002,4.3,80.1,1.25,57655677,19593
"1864","Italy",2003,4,80.1,1.27,58002003,19466
"1865","Italy",2004,3.8,80.9,1.29,58348332,19686
"1866","Italy",2005,3.7,81.1,1.32,58657355,19764
"1867","Italy",2006,3.7,81.2,1.34,58918471,20110
"1868","Italy",2007,3.6,81.3,1.37,59138599,20372
"1869","Italy",2008,3.5,81.5,1.39,59319234,20075
"1870","Italy",2009,3.5,81.6,1.42,59467196,18925
"1871","Italy",2010,3.4,81.9,1.44,59588007,19227
"1872","Italy",2011,3.3,82,1.45,59678993,19281
"1873","Japan",1960,30.4,67.78,2,92500754,7774
"1874","Japan",1961,27.9,68.43,1.98,93357259,8631
"1875","Japan",1962,25.5,68.71,1.97,94263646,9309
"1876","Japan",1963,23.2,69.79,1.97,95227653,9996
"1877","Japan",1964,21,70.26,1.97,96253064,11044
"1878","Japan",1965,19.1,70.31,1.98,97341852,11556
"1879","Japan",1966,17.5,71.12,2,98494630,12636
"1880","Japan",1967,16.3,71.41,2.02,99711082,13865
