"","X","age","workclass","fnlwgt","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","income"
"5940",6333,66,"Private",127139,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"26471",28048,38,"Private",109231,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"27767",29420,30,"Private",178587,11,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,38,0
"12047",12787,28,"Private",354095,10,"Never-married","Sales","Not-in-family","White","Female",0,0,40,0
"11915",12653,38,"Private",372484,7,"Never-married","Other-service","Own-child","Black","Female",0,0,40,0
"2658",2839,28,"Private",270366,6,"Divorced","Sales","Not-in-family","White","Female",0,0,40,0
"23774",25191,42,"Private",255667,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,1
"1453",1550,27,"Private",148069,6,"Never-married","Machine-op-inspct","Unmarried","White","Female",0,0,40,0
"27893",29553,34,"Private",293703,10,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,0,40,0
"29679",31448,60,"Private",163665,10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,16,1
"30696",32536,22,"Private",325033,8,"Never-married","Protective-serv","Own-child","Black","Male",0,0,35,0
"19545",20711,31,"Private",414525,8,"Never-married","Farming-fishing","Not-in-family","Black","Male",0,0,60,0
"8715",9265,17,"Private",268276,8,"Never-married","Other-service","Own-child","White","Male",0,0,12,0
"7163",7618,34,"Private",77271,9,"Never-married","Exec-managerial","Unmarried","White","Female",0,0,20,0
"16084",17049,61,"Federal-gov",28291,13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,0
"4231",4530,43,"Private",193494,6,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,0
"26439",28013,35,"Private",82552,12,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,0
"16320",17292,42,"Self-emp-not-inc",30759,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,0
"13475",14286,54,"Self-emp-not-inc",172898,15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",5178,0,50,1
"5990",6385,35,"Private",38948,10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"17605",18655,39,"Private",190297,16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,55,1
"6763",7201,35,"Private",194690,4,"Divorced","Tech-support","Unmarried","White","Female",0,0,40,0
"17986",19055,56,"Private",266091,13,"Never-married","Prof-specialty","Not-in-family","White","Female",2907,0,52,0
"13701",14523,39,"Private",32650,11,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,60,0
"26438",28012,28,"Private",215955,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"10009",10628,37,"Self-emp-not-inc",241463,9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1848,65,1
"25331",26836,23,"Private",348420,13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,0
"23690",25103,51,"Private",55500,8,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,0
"13614",14434,28,"Private",383322,11,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,1
"4038",4324,22,"Self-emp-not-inc",123440,10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,48,0
"5227",5592,28,"Private",308709,13,"Never-married","Sales","Not-in-family","White","Female",0,0,48,0
"21740",23035,27,"Local-gov",133495,9,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,0
"23334",24719,53,"Private",113176,9,"Divorced","Sales","Not-in-family","White","Female",2597,0,40,0
"10478",11131,29,"Private",253801,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"19288",20439,23,"Private",103064,9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,0
"20259",21471,55,"Self-emp-not-inc",68006,4,"Never-married","Other-service","Other-relative","White","Female",0,0,60,0
"6695",7127,20,"Private",42706,10,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,25,0
"6666",7095,42,"Federal-gov",46366,9,"Separated","Adm-clerical","Unmarried","Black","Female",0,0,40,0
"3572",3815,25,"Private",209970,13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,0
"25109",26609,60,"Private",166330,9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,0
"25879",27415,59,"Private",24384,9,"Widowed","Priv-house-serv","Not-in-family","White","Female",0,0,40,0
"13017",13808,17,"Private",132636,7,"Never-married","Sales","Own-child","White","Female",0,0,15,0
"27510",29148,50,"Private",94081,9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,1
"25113",26613,62,"State-gov",199198,11,"Widowed","Exec-managerial","Unmarried","Black","Female",0,0,40,0
"12762",13543,74,"Private",145463,2,"Widowed","Priv-house-serv","Not-in-family","Black","Female",0,0,15,0
"13290",14090,59,"Federal-gov",176317,6,"Divorced","Other-service","Not-in-family","White","Female",0,0,37,0
"14750",15636,45,"Private",220213,9,"Widowed","Craft-repair","Not-in-family","White","Female",0,0,40,0
"1358",1451,25,"Private",298225,9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,50,0
"21546",22828,43,"Federal-gov",197069,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"14182",15036,39,"Private",322143,8,"Married-civ-spouse","Transport-moving","Husband","White","Male",15024,0,70,1
"7637",8127,27,"Private",216858,16,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,52,0
"16760",17759,49,"Private",196707,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",7298,0,43,1
"3647",3897,57,"State-gov",141459,10,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,0
"26538",28116,30,"State-gov",343789,10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,1
"16986",17994,22,"Private",138768,10,"Never-married","Exec-managerial","Own-child","White","Male",0,0,50,0
"19581",20748,24,"Private",229553,9,"Never-married","Other-service","Own-child","Black","Female",0,0,20,0
"12624",13398,49,"Local-gov",177114,14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,60,0
"1324",1414,53,"Private",34368,10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,1
"25704",27232,23,"Private",234663,9,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,0
"30565",32398,41,"Private",185660,9,"Separated","Adm-clerical","Unmarried","White","Female",0,0,40,0
"11253",11956,44,"Self-emp-inc",151089,9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1887,70,1
"30168",31976,25,"Private",98155,10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,0
"10567",11226,26,"Private",158810,13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,70,0
"12673",13447,35,"Private",385412,13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"3099",3310,39,"Private",352248,12,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,0
"20127",21328,27,"Private",101618,9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,0
"18363",19453,36,"Private",198587,13,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,0
"6482",6902,39,"Private",269722,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,70,0
"12647",13421,41,"Private",112763,9,"Widowed","Sales","Not-in-family","White","Female",0,0,40,0
"399",422,17,"Private",175024,7,"Never-married","Handlers-cleaners","Own-child","White","Male",2176,0,18,0
"23390",24779,45,"Self-emp-not-inc",420986,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"2548",2726,28,"Private",355259,14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,1
"855",913,53,"Self-emp-not-inc",311020,6,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,0
"30526",32359,34,"Private",115066,10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,42,1
"10872",11555,30,"State-gov",361497,13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,72,1
"21101",22362,43,"Private",58447,16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,55,1
"14036",14881,18,"Private",242615,10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,0
"21607",22893,24,"Self-emp-inc",234663,13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,0
"27035",28643,30,"Local-gov",131568,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"30015",31815,80,"Self-emp-not-inc",26865,4,"Never-married","Farming-fishing","Unmarried","White","Male",0,0,20,0
"30717",32560,22,"Private",201490,9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,20,0
"2932",3133,43,"Private",300528,10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,0
"24286",25731,46,"Private",249935,16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,70,0
"23044",24415,20,"Private",290504,9,"Never-married","Other-service","Other-relative","White","Male",0,0,40,0
"14817",15707,56,"Self-emp-not-inc",50791,14,"Divorced","Sales","Not-in-family","White","Male",0,1876,60,0
"6309",6719,18,"Private",152004,7,"Never-married","Other-service","Own-child","Black","Male",0,0,20,0
"6062",6460,26,"Private",51961,8,"Never-married","Sales","Other-relative","Black","Male",0,0,51,0
"21372",22647,23,"Self-emp-inc",215395,11,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,0
"24169",25609,36,"Private",187983,13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,0
"18042",19114,25,"Private",206600,8,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"18374",19467,50,"Local-gov",117496,9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",7298,0,30,1
"2794",2985,28,"Private",115971,10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,0
"5866",6256,53,"Self-emp-not-inc",152810,6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"10298",10939,28,"Private",184723,13,"Never-married","Tech-support","Not-in-family","White","Female",0,1980,35,0
"7350",7815,26,"Private",89648,13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,50,0
"5737",6124,56,"Private",87584,9,"Widowed","Other-service","Unmarried","White","Female",0,0,40,0
"10217",10854,28,"Private",47907,13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"21071",22330,56,"Local-gov",216824,15,"Married-civ-spouse","Adm-clerical","Husband","Asian-Pac-Islander","Male",0,0,40,1
"27156",28767,36,"Private",207789,9,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,52,0
"1433",1529,52,"Private",118025,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,50,1
"13665",14486,33,"Local-gov",269604,3,"Never-married","Other-service","Unmarried","Other","Female",0,0,40,0
"6216",6622,56,"Self-emp-inc",70720,14,"Divorced","Exec-managerial","Not-in-family","White","Male",27828,0,60,1
"12354",13114,46,"Local-gov",183168,13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,43,0
"7120",7571,36,"Private",213008,9,"Divorced","Farming-fishing","Not-in-family","White","Male",0,0,40,0
"8912",9472,84,"Local-gov",163685,9,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,33,0
"27405",29034,22,"Private",171176,9,"Never-married","Other-service","Not-in-family","White","Female",0,0,48,0
"13519",14330,64,"Private",46087,13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,50,0
"4040",4326,25,"Private",308144,13,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,0
"13731",14558,22,"Private",359759,10,"Never-married","Sales","Not-in-family","Asian-Pac-Islander","Male",0,0,20,0
"14824",15714,30,"Self-emp-inc",292465,13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,0
"18665",19770,49,"Private",240841,4,"Divorced","Other-service","Unmarried","White","Female",0,0,35,0
"10823",11500,76,"Private",70697,4,"Widowed","Other-service","Not-in-family","White","Female",0,0,25,0
"25864",27400,34,"Private",149507,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,1
"30458",32284,54,"Private",171924,9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,70,0
"12130",12874,25,"Private",181814,9,"Never-married","Craft-repair","Other-relative","White","Female",0,0,40,0
"22419",23752,32,"Private",171814,9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,0
"22034",23347,29,"Private",144808,10,"Married-civ-spouse","Exec-managerial","Own-child","Black","Female",0,0,40,0
"16928",17936,23,"Private",140798,13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"7759",8256,32,"Private",136480,13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,1
"24255",25698,60,"Self-emp-not-inc",166153,10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,0
"21799",23095,32,"Private",213750,11,"Never-married","Other-service","Not-in-family","White","Male",0,0,45,0
"8764",9315,36,"Private",118909,12,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,0
"17878",18941,65,"Private",172906,9,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,40,0
"25154",26654,34,"Private",159442,9,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,30,0
"20401",21623,47,"Private",188195,10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,0
"17505",18547,21,"Private",111676,10,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,0
"29159",30895,20,"Private",303565,10,"Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,40,0
"9764",10371,38,"Private",165930,10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,0
"8267",8787,57,"Self-emp-not-inc",217692,9,"Widowed","Craft-repair","Not-in-family","White","Female",0,0,38,0
"16112",17077,37,"Private",223433,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,1
"17797",18855,36,"Private",209993,2,"Widowed","Other-service","Other-relative","White","Female",0,0,20,0
"26140",27697,26,"Private",177147,9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,0
"21959",23265,18,"Private",249857,10,"Never-married","Other-service","Own-child","White","Male",0,0,20,0
"5788",6176,30,"Private",268575,9,"Never-married","Craft-repair","Unmarried","Asian-Pac-Islander","Male",0,0,40,0
"7836",8335,61,"Private",153790,9,"Married-civ-spouse","Adm-clerical","Wife","Black","Female",0,0,40,0
"23060",24432,25,"Private",196771,9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,65,0
"3238",3458,21,"Private",151158,10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,25,0
"14298",15155,32,"Private",515629,9,"Separated","Handlers-cleaners","Not-in-family","White","Female",0,0,40,0
"10071",10695,25,"State-gov",157617,9,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,0
"23424",24819,44,"Local-gov",73199,11,"Divorced","Tech-support","Unmarried","Asian-Pac-Islander","Male",0,0,40,0
"10858",11539,47,"Private",151584,15,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,60,1
"27975",29639,32,"Private",195000,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,45,1
"14516",15384,55,"Private",56645,13,"Widowed","Farming-fishing","Own-child","Asian-Pac-Islander","Male",0,0,40,0
"14171",15024,45,"Self-emp-inc",120131,4,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,52,0
"22119",23440,45,"State-gov",199326,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,1
"6504",6925,38,"Private",119177,13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,1
"26089",27642,41,"State-gov",36999,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,75,1
"7729",8225,29,"Federal-gov",208534,15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,80,0
"1109",1184,32,"Private",202952,9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,0
"1221",1303,58,"Self-emp-inc",186791,10,"Married-civ-spouse","Transport-moving","Wife","White","Female",0,0,40,1
"13453",14263,34,"Private",182218,11,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,0
"27978",29642,46,"Private",158656,12,"Never-married","Prof-specialty","Unmarried","White","Female",0,0,36,0
"18167",19247,53,"Private",89400,10,"Widowed","Exec-managerial","Unmarried","White","Female",0,0,40,0
