"","X","age","workclass","fnlwgt","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","income"
"5157",5516,21,"State-gov",140764,10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,12,0
"12321",13079,56,"Private",238638,4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"19423",20582,33,"Private",162930,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,0
"22297",23625,23,"Private",118693,11,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,0
"3913",4189,35,"Private",174856,9,"Married-civ-spouse","Transport-moving","Husband","White","Male",2885,0,40,0
"7879",8379,40,"Private",193882,11,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,0
"5535",5913,25,"Private",76144,9,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,50,0
"4302",4605,26,"Private",171114,11,"Separated","Adm-clerical","Unmarried","White","Female",0,0,35,0
"7087",7535,31,"Federal-gov",108464,12,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,0
"19317",20468,58,"Private",104333,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,1
"21549",22831,42,"Private",174112,14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,0
"9982",10601,33,"Private",206609,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,0
"6259",6668,36,"Private",263130,14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,0
"21381",22656,38,"Private",103925,9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,1
"5353",5724,22,"Private",349368,9,"Never-married","Adm-clerical","Other-relative","White","Female",0,0,40,0
"30687",32524,30,"Private",77266,9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,55,0
"9674",10278,25,"Private",123095,10,"Never-married","Adm-clerical","Own-child","White","Male",0,1590,40,0
"10195",10830,50,"Private",158294,11,"Married-civ-spouse","Tech-support","Husband","White","Male",3103,0,40,1
"12414",13176,29,"Private",31935,9,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,0
"29221",30960,48,"Private",154033,9,"Divorced","Sales","Not-in-family","White","Female",0,0,52,0
"15365",16284,31,"Private",180551,9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,1
"16007",16966,44,"Private",214242,10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,1
"12127",12871,32,"Private",245487,3,"Married-civ-spouse","Machine-op-inspct","Husband","Amer-Indian-Eskimo","Male",0,0,40,0
"3014",3218,59,"Private",160631,13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,1
"9103",9676,37,"Local-gov",144322,11,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,43,0
"27409",29038,40,"Private",56651,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"20494",21722,38,"Private",213716,11,"Divorced","Other-service","Not-in-family","White","Female",0,0,30,0
"26536",28114,21,"Private",252253,10,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,0
"302",319,29,"Private",423158,10,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,0
"24060",25493,58,"Private",374108,10,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,0
"7033",7480,70,"Self-emp-not-inc",150886,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,25,0
"19636",20810,20,"Private",258298,10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,20,0
"18067",19141,45,"Private",172822,7,"Divorced","Transport-moving","Not-in-family","White","Male",0,2824,76,1
"17080",18093,37,"Local-gov",223020,11,"Never-married","Other-service","Unmarried","Black","Female",0,0,32,0
"26826",28425,18,"Private",761006,7,"Never-married","Other-service","Own-child","White","Female",0,0,20,0
"20448",21674,20,"Private",70076,10,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,0
"12504",13271,41,"Private",101593,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,50,1
"16812",17815,38,"Private",130813,9,"Divorced","Machine-op-inspct","Other-relative","White","Female",0,0,40,0
"18111",19188,66,"Private",196674,13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,15,1
"6391",6806,35,"Private",28572,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",4064,0,35,0
"12511",13278,26,"Private",288959,9,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,36,0
"22059",23375,38,"Private",329980,13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,55,0
"414",439,23,"Private",81281,10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,0
"3444",3678,53,"Local-gov",181755,14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,35,1
"15084",15983,44,"Private",205706,9,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,0
"29125",30861,53,"Private",257940,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",2829,0,40,0
"10519",11175,44,"Private",302424,9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,55,0
"28651",30350,46,"Private",153254,9,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,0
"4632",4960,60,"Private",227332,11,"Widowed","Adm-clerical","Not-in-family","White","Male",0,0,40,0
"23708",25121,39,"Private",49020,13,"Married-civ-spouse","Sales","Husband","White","Male",3103,0,48,1
"17849",18907,43,"State-gov",506329,13,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",15024,0,40,1
"7041",7488,33,"Private",278736,11,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,50,0
"13900",14739,31,"Private",188096,13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,72,1
"21191",22459,39,"Self-emp-not-inc",65738,10,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,15,1
"9243",9821,37,"Local-gov",251396,12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,1
"10629",11292,28,"Private",115579,11,"Never-married","Tech-support","Own-child","White","Female",0,0,38,0
"1487",1589,22,"Private",169188,9,"Never-married","Exec-managerial","Own-child","White","Female",0,0,20,0
"17041",18053,54,"Private",53407,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"26747",28341,64,"Private",88470,10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,0
"29854",31632,45,"Private",331482,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,0
"12804",13589,34,"Local-gov",353270,11,"Never-married","Craft-repair","Own-child","White","Female",0,0,40,0
"3578",3821,24,"Self-emp-not-inc",37440,13,"Never-married","Farming-fishing","Unmarried","White","Male",0,0,50,0
"4675",5006,40,"Private",227236,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,0
"24096",25532,26,"Private",360252,12,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,0
"20724",21968,28,"Private",47783,10,"Divorced","Other-service","Not-in-family","White","Female",0,0,30,0
"12652",13426,75,"Self-emp-not-inc",92792,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,35,0
"8959",9523,40,"Private",140559,9,"Widowed","Other-service","Unmarried","White","Female",0,0,25,0
"13080",13874,57,"Private",108741,9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,0
"5284",5651,35,"Private",199753,9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,48,0
"126",132,24,"Private",43323,9,"Never-married","Other-service","Not-in-family","White","Female",0,1762,40,0
"4818",5152,51,"Self-emp-not-inc",218311,10,"Divorced","Sales","Unmarried","White","Female",0,0,50,0
"22054",23369,52,"Local-gov",205767,14,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",0,0,40,1
"29902",31685,37,"Federal-gov",187046,10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"11086",11785,38,"State-gov",134069,14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,60,1
"24819",26299,24,"Local-gov",103277,13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,50,0
"28094",29765,17,"Private",151799,7,"Never-married","Other-service","Own-child","White","Female",0,0,20,0
"11623",12345,36,"Private",102945,11,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,0
"15906",16863,35,"Self-emp-not-inc",193260,14,"Married-civ-spouse","Sales","Husband","Asian-Pac-Islander","Male",0,0,40,1
"6643",7071,30,"Private",193598,1,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,0
"16179",17147,66,"Local-gov",140849,9,"Widowed","Other-service","Not-in-family","White","Female",0,0,25,0
"22453",23788,24,"Private",117789,13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,0
"8528",9065,32,"Private",200323,15,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,60,0
"29757",31526,42,"Private",191765,9,"Divorced","Other-service","Other-relative","Black","Female",0,0,35,0
"24064",25497,67,"State-gov",160158,10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,8,0
"14749",15635,27,"Private",132326,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"13739",14566,45,"Private",201127,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"20850",22101,38,"Private",164898,9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,0
"28037",29704,34,"Private",199227,9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,50,0
"27776",29430,64,"Private",192884,15,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,0
"23495",24894,21,"Private",355287,5,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,48,0
"16110",17075,17,"Private",176467,5,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,20,0
"8791",9345,34,"Federal-gov",198265,13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,60,0
"30625",32459,36,"Private",237943,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1977,45,1
"2209",2356,28,"Private",111900,12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,30,0
"17098",18112,55,"Private",98746,10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,50,1
"456",484,41,"Private",193626,9,"Married-spouse-absent","Craft-repair","Unmarried","White","Female",0,0,40,0
"22056",23371,31,"Private",211242,12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,1
"29716",31485,31,"Private",225779,9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,0
"582",623,65,"Private",109351,5,"Widowed","Priv-house-serv","Unmarried","Black","Female",0,0,24,0
"29454",31209,31,"Private",73585,11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,0
"28546",30240,34,"Private",106761,13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,1
"10274",10913,33,"Private",183612,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,1
"9057",9629,21,"Private",314182,9,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,0
"13134",13929,81,"Self-emp-not-inc",123959,13,"Widowed","Prof-specialty","Not-in-family","White","Female",0,1668,3,0
"4563",4888,33,"Federal-gov",159548,12,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,0
"24404",25860,36,"State-gov",86805,10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",7298,0,39,1
"11731",12461,32,"Private",180799,10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,1
"18351",19441,21,"State-gov",99199,10,"Never-married","Exec-managerial","Own-child","White","Male",0,0,10,0
"9493",10085,38,"Private",238721,12,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,40,0
"26795",28393,33,"Local-gov",169652,11,"Never-married","Adm-clerical","Own-child","White","Male",0,1669,55,0
"12818",13603,32,"Private",372317,5,"Separated","Other-service","Unmarried","White","Female",0,0,23,0
"22261",23588,40,"Private",187702,10,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,50,1
"14901",15795,24,"Private",148320,10,"Married-civ-spouse","Adm-clerical","Husband","Black","Male",0,0,40,0
"25601",27124,23,"Private",199452,10,"Never-married","Other-service","Own-child","White","Female",0,0,40,0
"20249",21460,26,"Private",113571,9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,70,0
"17318",18349,34,"Private",169605,6,"Separated","Other-service","Unmarried","White","Female",0,0,36,0
"11205",11907,45,"Local-gov",167334,14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,1
"21733",23028,59,"Private",66356,4,"Never-married","Farming-fishing","Unmarried","White","Male",4865,0,40,0
"27316",28940,52,"Private",206862,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"30314",32136,48,"Private",175070,9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,2258,40,1
"434",461,44,"Private",116632,12,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,0
"708",756,27,"Private",31757,11,"Never-married","Craft-repair","Own-child","White","Male",0,0,38,0
"28823",30532,56,"Private",230039,4,"Never-married","Other-service","Own-child","White","Female",0,0,30,0
"29588",31352,41,"Private",201981,9,"Divorced","Craft-repair","Own-child","White","Male",0,0,40,0
"5729",6116,33,"Local-gov",34080,10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,1
"28806",30515,21,"Private",237051,10,"Never-married","Other-service","Own-child","White","Female",0,0,25,0
"9768",10375,25,"Private",150553,5,"Married-spouse-absent","Adm-clerical","Unmarried","Asian-Pac-Islander","Female",0,0,40,0
"10293",10934,41,"Local-gov",384236,11,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,0
"5696",6083,43,"Self-emp-not-inc",396758,13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,1887,70,1
"21590",22875,49,"Self-emp-not-inc",199326,10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,0
"6100",6498,36,"Private",103605,9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,0
"16610",17597,55,"Private",226875,9,"Married-civ-spouse","Sales","Husband","White","Male",4064,0,40,0
"20236",21445,32,"Private",210562,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"30472",32299,44,"Private",159960,10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,0
"24455",25913,74,"State-gov",236012,4,"Widowed","Handlers-cleaners","Not-in-family","White","Female",0,0,20,0
"107",112,38,"Private",65324,15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"28386",30072,36,"Private",317040,11,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,54,0
"18885",20003,25,"Private",197871,13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,50,0
"22573",23915,73,"Private",220019,5,"Widowed","Other-service","Unmarried","White","Female",0,0,9,0
"6749",7186,41,"Local-gov",208174,14,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,55,0
"13197",13994,33,"Private",159303,9,"Divorced","Other-service","Unmarried","White","Female",0,0,40,0
"8796",9350,21,"Private",77759,10,"Never-married","Sales","Own-child","White","Female",0,0,15,0
"13978",14820,34,"Private",345705,9,"Divorced","Craft-repair","Not-in-family","White","Male",0,1408,38,0
"28068",29737,27,"Private",176683,9,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,0
"15766",16707,43,"Private",145762,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,0
"23873",25297,56,"Self-emp-inc",267763,9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,0
"19093",20231,21,"Private",206681,10,"Never-married","Sales","Own-child","White","Female",0,0,15,0
"2865",3060,40,"Private",164663,9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,0
"7883",8383,41,"Private",163174,9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"88",92,37,"Private",286730,10,"Divorced","Craft-repair","Unmarried","White","Female",0,0,40,0
"10674",11342,42,"State-gov",126094,9,"Separated","Adm-clerical","Unmarried","White","Male",0,0,39,0
"17502",18544,29,"Private",255949,13,"Never-married","Sales","Unmarried","Black","Male",0,0,40,0
"10941",11630,31,"Private",129804,5,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,0
"19266",20415,58,"Private",56331,13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,0
