"","age","net","gun","sex","year","nruns","runs_again"
"2137",27,91.8,97.57,"F",2002,3,FALSE
"2138",69,120.7,127,"F",2003,6,TRUE
"2139",34,98.8,104.2,"F",2002,4,TRUE
"2140",44,83.75,85.13,"F",2005,6,TRUE
"2141",44,111,111.3,"F",2004,7,TRUE
"2142",42,103.2,110.2,"F",2006,3,FALSE
"2143",33,NA,84.78,"F",2007,4,TRUE
"2144",31,78.45,79.68,"F",2001,3,FALSE
"2145",26,NA,80.52,"F",2007,3,FALSE
"2146",37,63.7,63.78,"F",2004,3,FALSE
"2147",51,84.38,85.02,"M",2001,9,TRUE
"2148",40,90.87,93.47,"F",2003,4,TRUE
"2149",56,NA,103.8,"M",2007,3,FALSE
"2150",48,100.3,105.5,"M",2001,3,FALSE
"2151",45,99.67,105.3,"M",2002,6,TRUE
"2152",44,84.23,87.87,"M",2002,5,TRUE
"2153",40,NA,73.28,"M",2007,4,TRUE
"2154",43,73.42,73.8,"M",2002,8,TRUE
"2155",44,84.05,84.95,"M",2003,6,TRUE
"2156",28,NA,95.15,"M",2008,3,FALSE
"2157",58,90.1,94.3,"M",2001,3,FALSE
"2158",63,127.5,129.4,"M",2006,4,TRUE
"2159",49,76.05,77.57,"M",2003,5,TRUE
"2160",31,76.12,76.72,"M",2005,4,TRUE
"2161",35,65.02,65.43,"M",2003,5,TRUE
"2162",45,NA,88.27,"M",2008,3,FALSE
"2163",29,85.27,86.03,"M",2001,4,TRUE
"2164",38,NA,77.58,"M",2007,4,TRUE
"2165",39,NA,100.9,"M",2008,3,FALSE
"2166",40,88.53,94.28,"F",2002,5,TRUE
"2167",25,88.4,88.4,"M",2004,3,FALSE
"2168",39,57.73,57.8,"M",2004,4,TRUE
"2169",26,71.97,71.97,"M",2005,6,TRUE
"2170",57,NA,70.7,"M",2008,3,FALSE
"2171",34,68.27,68.7,"M",2006,3,FALSE
"2172",27,NA,77.43,"M",2008,3,FALSE
"2173",46,84.05,86.07,"M",2003,3,FALSE
"2174",45,90.12,95.13,"M",2003,3,FALSE
"2175",28,NA,79.9,"M",2007,4,TRUE
"2176",44,76.5,77.58,"M",2003,4,TRUE
"2177",36,81.92,84.33,"F",2003,4,TRUE
"2178",66,84.02,84.08,"F",2003,8,TRUE
"2179",57,104.8,110.4,"F",2005,6,TRUE
"2180",44,112.9,117.3,"F",2004,4,TRUE
"2181",40,107.6,109.7,"F",2002,8,TRUE
"2182",40,90.87,92.27,"F",2002,6,TRUE
"2183",42,93.98,96,"F",2001,3,FALSE
"2184",26,83.32,84.67,"F",2002,4,TRUE
"2185",51,106.6,106.6,"M",2005,3,FALSE
"2186",55,NA,93.37,"M",2007,3,FALSE
"2187",50,74.13,74.43,"M",2002,8,TRUE
"2188",44,91.2,91.55,"M",2003,4,TRUE
"2189",57,107.6,112.3,"F",2006,5,TRUE
"2190",58,NA,114,"F",2008,3,FALSE
"2191",71,121.9,121.9,"M",2004,4,TRUE
"2192",27,76.55,78.4,"F",2004,3,FALSE
"2193",45,NA,95.05,"M",2008,3,FALSE
"2194",51,89.92,98.38,"M",2005,4,TRUE
"2195",40,NA,86.75,"M",2008,3,FALSE
"2196",24,61.5,61.67,"M",2002,4,TRUE
"2197",34,95.33,97.45,"M",2004,3,FALSE
"2198",54,84.77,89.82,"M",2005,4,TRUE
"2199",32,76.35,77.78,"M",2005,4,TRUE
"2200",49,90.55,98.17,"M",2005,3,FALSE
"2201",59,NA,119.4,"M",2008,3,FALSE
"2202",55,101,104.3,"M",2001,3,FALSE
"2203",58,87.68,89.17,"M",2002,6,TRUE
"2204",45,NA,106.2,"M",2008,3,FALSE
"2205",53,103.3,107.8,"M",2001,4,TRUE
"2206",53,NA,98.38,"M",2008,3,FALSE
"2207",57,NA,88.8,"M",2007,4,TRUE
"2208",72,105.2,107.6,"M",2002,3,FALSE
"2209",57,87.43,89.85,"M",2002,5,TRUE
"2210",48,85.5,88.7,"M",2005,3,FALSE
"2211",41,64.73,64.82,"M",2001,7,TRUE
"2212",57,NA,113.8,"M",2007,4,TRUE
"2213",57,78.67,80.38,"M",2001,5,TRUE
"2214",27,82.65,89.17,"F",2006,4,TRUE
"2215",34,NA,83.5,"F",2008,3,FALSE
"2216",40,125.8,130.3,"F",2003,3,FALSE
"2217",28,NA,102.1,"F",2008,3,FALSE
"2218",33,86.38,88.4,"F",2003,4,TRUE
"2219",29,77.53,84.37,"M",2003,5,TRUE
"2220",25,75.48,77.17,"F",2003,4,TRUE
"2221",75,NA,130,"F",2007,4,TRUE
"2222",56,104.8,110.2,"F",2004,3,FALSE
"2223",52,95.78,97.47,"F",2002,5,TRUE
"2224",48,NA,68.5,"M",2008,3,FALSE
"2225",40,71.45,71.98,"M",2001,6,TRUE
"2226",34,NA,69.2,"M",2008,3,FALSE
"2227",39,72.88,73.88,"M",2003,5,TRUE
"2228",25,NA,80.05,"M",2008,3,FALSE
"2229",28,79.77,81.23,"M",2006,3,FALSE
"2230",57,88.23,93.52,"M",2006,5,TRUE
"2231",52,73.15,73.53,"M",2005,5,TRUE
"2232",26,75.45,77.1,"F",2005,4,TRUE
"2233",29,86.58,89,"M",2006,3,FALSE
"2234",39,64.1,64.4,"M",2004,4,TRUE
"2235",55,81.28,85,"M",2001,6,TRUE
"2236",30,92.37,96.48,"M",2004,3,FALSE
"2237",53,NA,98.82,"M",2008,3,FALSE
"2238",57,110.7,116.2,"M",2005,4,TRUE
"2239",57,NA,111.9,"M",2008,3,FALSE
"2240",23,NA,63.85,"M",2008,3,FALSE
"2241",59,84.63,84.63,"M",2003,7,TRUE
"2242",53,NA,84.38,"M",2007,4,TRUE
"2243",38,NA,76.78,"M",2008,3,FALSE
"2244",49,64.85,65.22,"M",2001,6,TRUE
"2245",49,70.88,71.65,"M",2001,8,TRUE
"2246",61,79.47,80.4,"M",2003,3,FALSE
"2247",50,79.62,80.23,"M",2004,4,TRUE
"2248",35,103.7,111.6,"M",2005,3,FALSE
"2249",44,97.18,99.08,"M",2002,6,TRUE
"2250",60,111,113,"M",2003,3,FALSE
"2251",36,87.7,90.53,"M",2004,6,TRUE
"2252",36,88.53,89.83,"M",2002,4,TRUE
"2253",60,76.57,77.85,"M",2003,3,FALSE
"2254",48,81.57,82.3,"M",2003,4,TRUE
"2255",36,NA,78.63,"M",2008,3,FALSE
"2256",57,81.73,82.37,"M",2001,6,TRUE
"2257",33,67.02,67.33,"M",2003,5,TRUE
"2258",37,92.78,96.78,"M",2004,6,TRUE
"2259",32,NA,76.45,"M",2007,3,FALSE
"2260",34,88.28,90.28,"M",2001,7,TRUE
"2261",31,72.17,72.95,"M",2004,4,TRUE
"2262",49,97,105,"M",2004,3,FALSE
"2263",25,85.07,88.43,"M",2006,4,TRUE
"2264",41,87.08,87.47,"M",2005,3,FALSE
"2265",40,67.98,68.52,"M",2004,6,TRUE
"2266",58,118.5,123.6,"M",2001,4,TRUE
"2267",54,108.6,114.7,"M",2006,3,FALSE
"2268",59,76.22,78.02,"M",2004,6,TRUE
"2269",36,NA,75.98,"M",2008,3,FALSE
"2270",41,111.4,116.7,"M",2003,5,TRUE
"2271",49,NA,77.65,"M",2007,4,TRUE
"2272",55,NA,NA,"M",2007,3,FALSE
"2273",41,NA,73.93,"M",2008,3,FALSE
"2274",38,74.9,82.2,"M",2002,3,FALSE
"2275",41,77.95,82.1,"M",2006,5,TRUE
"2276",28,NA,69.52,"M",2008,3,FALSE
"2277",52,NA,99.58,"M",2008,3,FALSE
"2278",54,96.75,99.48,"M",2005,3,FALSE
"2279",55,97.77,103.2,"M",2004,3,FALSE
"2280",49,92.6,94.93,"M",2001,4,TRUE
"2281",54,100.2,102.2,"M",2003,7,TRUE
"2282",45,73.1,74.2,"M",2003,5,TRUE
"2283",61,93.22,97.47,"M",2005,5,TRUE
"2284",38,99.47,103.2,"M",2004,7,TRUE
"2285",53,96.78,100.9,"M",2002,6,TRUE
"2286",43,70.48,70.75,"M",2003,3,FALSE
"2287",44,85.52,90.77,"M",2004,3,FALSE
"2288",24,NA,106.3,"M",2008,3,FALSE
"2289",50,66.68,66.73,"M",2003,4,TRUE
"2290",42,91.55,94.22,"M",2004,4,TRUE
"2291",40,NA,67,"M",2008,3,FALSE
"2292",54,69.35,71.58,"M",2001,8,TRUE
"2293",39,NA,79.92,"M",2007,3,FALSE
"2294",49,80.2,80.85,"M",2005,3,FALSE
"2295",57,88.72,89.47,"M",2004,5,TRUE
"2296",37,87.05,92.48,"M",2004,6,TRUE
"2297",54,72.78,73.5,"M",2001,4,TRUE
"2298",44,89.02,93.27,"M",2005,5,TRUE
"2299",61,79.62,82.08,"M",2003,4,TRUE
"2300",42,73.4,73.7,"M",2001,9,TRUE
"2301",34,78.87,79.95,"M",2003,3,FALSE
"2302",35,87.78,91.28,"M",2006,5,TRUE
"2303",41,82.38,84.22,"M",2002,8,TRUE
"2304",54,102.9,106.2,"M",2002,4,TRUE
"2305",55,88.7,95.43,"M",2005,3,FALSE
"2306",32,82.15,86.75,"M",2003,3,FALSE
"2307",38,NA,85.33,"M",2008,3,FALSE
"2308",47,82.25,82.75,"M",2003,7,TRUE
"2309",61,100.6,105.2,"M",2004,3,FALSE
"2310",52,NA,111.3,"M",2007,3,FALSE
"2311",45,NA,102.6,"M",2008,3,FALSE
"2312",49,93.72,98,"M",2004,5,TRUE
"2313",25,NA,83.83,"M",2007,4,TRUE
"2314",54,82.63,83.35,"M",2004,3,FALSE
"2315",35,66.62,71.03,"M",2003,4,TRUE
"2316",36,106.1,112.5,"M",2004,5,TRUE
"2317",31,66.77,67.12,"M",2006,4,TRUE
"2318",50,134.9,139.4,"M",2002,3,FALSE
"2319",43,81.62,83.78,"M",2004,5,TRUE
"2320",32,NA,65,"M",2008,3,FALSE
"2321",31,NA,80.55,"M",2007,3,FALSE
"2322",39,80.17,81.98,"M",2004,3,FALSE
"2323",29,69.05,70.43,"M",2006,4,TRUE
"2324",31,83.73,84.75,"M",2003,5,TRUE
"2325",65,109.5,113.2,"F",2004,4,TRUE
"2326",37,75.43,76.27,"M",2002,8,TRUE
"2327",44,NA,99.55,"F",2007,3,FALSE
"2328",44,88.47,88.47,"F",2002,6,TRUE
"2329",45,101.3,102.2,"F",2004,4,TRUE
"2330",38,89.88,96.12,"F",2005,5,TRUE
"2331",50,103.7,106.2,"F",2002,5,TRUE
"2332",48,101.2,102.2,"F",2006,3,FALSE
"2333",54,89.85,91.68,"F",2002,7,TRUE
"2334",58,126.4,131,"F",2005,3,FALSE
"2335",54,80.83,82.62,"F",2003,5,TRUE
"2336",37,94.95,101.3,"F",2004,3,FALSE
"2337",49,97.55,102.7,"F",2003,3,FALSE
"2338",46,89.55,95.32,"F",2004,3,FALSE
"2339",31,NA,96.67,"F",2007,3,FALSE
"2340",49,NA,103.2,"F",2007,3,FALSE
"2341",60,92.95,96.52,"F",2002,6,TRUE
"2342",57,84.55,85.05,"F",2005,5,TRUE
"2343",38,75.97,76.83,"F",2002,7,TRUE
"2344",50,96.07,99.8,"F",2002,3,FALSE
"2345",53,87.15,87.78,"F",2005,6,TRUE
"2346",44,87.47,92.07,"F",2004,3,FALSE
"2347",50,119,124.2,"F",2005,4,TRUE
"2348",37,73.32,73.52,"F",2003,6,TRUE
"2349",43,80.32,81.15,"F",2006,4,TRUE
"2350",43,94.08,95.58,"F",2006,3,FALSE
"2351",48,NA,84.13,"F",2008,3,FALSE
"2352",34,85.48,93.02,"F",2001,8,TRUE
"2353",35,76.07,77.1,"F",2005,4,TRUE
"2354",45,NA,102.8,"F",2007,4,TRUE
"2355",54,NA,115.7,"F",2008,3,FALSE
"2356",37,95.7,100.8,"F",2006,3,FALSE
"2357",40,83.1,85.32,"F",2003,4,TRUE
"2358",53,107,107,"F",2005,4,TRUE
"2359",46,85.02,86.75,"F",2002,5,TRUE
"2360",45,67.57,68.03,"F",2003,3,FALSE
"2361",44,97.12,98.82,"F",2004,3,FALSE
"2362",24,95.15,98.48,"F",2003,8,TRUE
"2363",58,96.52,100,"F",2006,5,TRUE
"2364",60,98.08,99.42,"F",2002,7,TRUE
"2365",46,92.75,95.88,"F",2005,3,FALSE
"2366",53,111.7,111.7,"F",2005,3,FALSE
"2367",41,85.75,87.72,"F",2006,3,FALSE
"2368",41,94,96.6,"F",2004,4,TRUE
"2369",40,80.67,81.17,"F",2005,4,TRUE
"2370",27,NA,86.9,"F",2008,3,FALSE
"2371",58,86.93,91.62,"F",2005,4,TRUE
"2372",35,89.98,91.28,"F",2005,4,TRUE
"2373",48,NA,103.4,"F",2008,3,FALSE
"2374",40,NA,80.83,"F",2007,3,FALSE
"2375",37,NA,114.1,"F",2007,3,FALSE
"2376",27,NA,108.8,"F",2008,3,FALSE
"2377",26,NA,72.08,"M",2007,4,TRUE
"2378",29,130.2,138.7,"M",2006,3,FALSE
"2379",34,NA,110.3,"M",2008,3,FALSE
"2380",33,NA,67.35,"M",2008,3,FALSE
"2381",30,97.85,104.1,"M",2006,3,FALSE
"2382",27,NA,97.7,"M",2008,3,FALSE
"2383",39,60.75,60.78,"M",2005,3,FALSE
"2384",31,79.33,82.58,"M",2006,4,TRUE
"2385",38,NA,87.72,"M",2008,3,FALSE
"2386",33,82.72,84.55,"M",2006,4,TRUE
"2387",38,NA,77.72,"M",2007,3,FALSE
"2388",33,103,103,"M",2005,3,FALSE
"2389",34,76.95,81.17,"M",2004,3,FALSE
"2390",31,59.72,59.82,"M",2004,6,TRUE
"2391",35,NA,78.85,"M",2008,3,FALSE
"2392",26,NA,104.4,"M",2007,3,FALSE
"2393",29,NA,84.08,"M",2007,4,TRUE
"2394",50,86.92,91.7,"M",2002,4,TRUE
"2395",48,108,113.2,"M",2005,5,TRUE
"2396",51,62.28,62.33,"M",2001,7,TRUE
"2397",40,NA,80.75,"M",2008,3,FALSE
"2398",46,NA,86.53,"M",2007,4,TRUE
"2399",31,83.35,85.5,"M",2003,5,TRUE
"2400",43,60.42,60.48,"M",2005,4,TRUE
"2401",35,103.3,106,"M",2006,3,FALSE
"2402",49,NA,70.42,"F",2008,3,FALSE
"2403",41,110.7,115.2,"F",2005,4,TRUE
"2404",43,109.5,119.6,"F",2006,3,FALSE
"2405",55,93.3,96.93,"F",2001,5,TRUE
"2406",33,93.57,97.08,"F",2004,4,TRUE
"2407",55,125.5,132.7,"F",2004,3,FALSE
"2408",44,NA,89.87,"F",2007,3,FALSE
"2409",36,71.32,72.82,"F",2006,5,TRUE
"2410",66,103.2,103.2,"F",2001,4,TRUE
"2411",38,NA,66.95,"F",2007,3,FALSE
"2412",30,106.4,114,"F",2005,5,TRUE
"2413",51,80.47,80.88,"F",2001,7,TRUE
"2414",42,85.5,85.73,"F",2005,4,TRUE
"2415",49,NA,106.1,"F",2008,3,FALSE
"2416",26,NA,87.03,"F",2007,3,FALSE
"2417",37,84.05,88.92,"F",2002,4,TRUE
"2418",45,89,94.05,"F",2002,5,TRUE
"2419",35,92.9,100.4,"F",2004,3,FALSE
"2420",42,85,88.58,"F",2003,3,FALSE
"2421",48,NA,101.2,"M",2007,4,TRUE
"2422",42,70.02,70.02,"M",2003,4,TRUE
"2423",38,NA,68.27,"M",2007,3,FALSE
"2424",46,NA,85.08,"M",2007,4,TRUE
"2425",32,81.95,82.78,"M",2002,5,TRUE
"2426",42,84.85,86.35,"M",2003,4,TRUE
"2427",35,NA,74.2,"M",2007,4,TRUE
"2428",38,78.32,80.07,"M",2002,5,TRUE
"2429",45,97.02,102.7,"M",2004,5,TRUE
"2430",48,NA,66.93,"M",2008,3,FALSE
"2431",41,83.27,88.35,"M",2006,4,TRUE
"2432",41,75.5,77.45,"M",2006,3,FALSE
"2433",45,83.18,86.98,"M",2005,4,TRUE
"2434",46,97.62,99.52,"M",2004,4,TRUE
"2435",33,NA,78.83,"M",2007,3,FALSE
"2436",44,103.8,108.5,"M",2006,3,FALSE
"2437",30,77.67,80.07,"M",2002,3,FALSE
"2438",51,80.42,81.4,"M",2004,4,TRUE
"2439",51,NA,76.87,"M",2008,3,FALSE
"2440",39,NA,82.93,"M",2007,3,FALSE
"2441",41,92.78,95.38,"M",2006,3,FALSE
"2442",42,62.22,62.55,"M",2004,4,TRUE
"2443",43,73.77,74.33,"M",2005,3,FALSE
"2444",40,82.03,82.83,"M",2002,5,TRUE
"2445",29,NA,68.42,"M",2007,4,TRUE
"2446",42,86.15,88.98,"M",2002,3,FALSE
"2447",31,96.63,100.7,"M",2004,3,FALSE
"2448",39,NA,79.2,"M",2007,3,FALSE
"2449",36,75.88,78.13,"M",2001,4,TRUE
"2450",31,NA,63.78,"M",2007,3,FALSE
"2451",44,70.67,71.18,"M",2004,4,TRUE
"2452",42,NA,80.67,"M",2007,3,FALSE
"2453",51,78.27,78.82,"M",2001,6,TRUE
"2454",48,NA,82.55,"M",2008,3,FALSE
"2455",35,81.62,82.13,"M",2003,4,TRUE
"2456",40,72.2,73.45,"M",2005,4,TRUE
"2457",57,86.42,87.72,"M",2002,5,TRUE
"2458",31,74.08,77.75,"M",2002,3,FALSE
"2459",42,96.05,104,"M",2005,5,TRUE
"2460",39,NA,116.6,"M",2007,3,FALSE
"2461",46,92.8,93.73,"M",2001,4,TRUE
"2462",28,NA,82,"M",2007,3,FALSE
"2463",53,98.42,104,"M",2003,3,FALSE
"2464",50,NA,72.97,"M",2008,3,FALSE
"2465",56,NA,98.07,"M",2008,3,FALSE
"2466",56,96.67,99.9,"M",2006,4,TRUE
"2467",36,87.97,93.62,"M",2003,3,FALSE
"2468",32,NA,63.72,"M",2007,3,FALSE
"2469",33,NA,99.52,"M",2007,4,TRUE
"2470",50,85.08,86.12,"M",2001,4,TRUE
"2471",37,NA,81.57,"M",2007,3,FALSE
"2472",55,NA,88.08,"M",2008,3,FALSE
"2473",36,94.03,97.32,"M",2005,4,TRUE
"2474",52,NA,84.95,"M",2007,4,TRUE
"2475",30,80.08,83.28,"M",2003,5,TRUE
"2476",31,NA,98.33,"F",2008,3,FALSE
"2477",25,100.3,109.8,"F",2006,3,FALSE
"2478",28,90.77,96.95,"F",2006,4,TRUE
"2479",34,83.87,84.48,"F",2005,4,TRUE
"2480",34,101,107.1,"F",2002,3,FALSE
"2481",26,NA,96.15,"F",2008,3,FALSE
"2482",33,94.22,96.58,"F",2003,6,TRUE
"2483",28,96.57,98.62,"F",2002,3,FALSE
"2484",36,83.37,86.07,"F",2002,6,TRUE
"2485",32,NA,99.18,"F",2008,3,FALSE
"2486",38,91.97,95.28,"F",2004,3,FALSE
"2487",31,92.48,98.6,"F",2002,3,FALSE
"2488",32,98.58,105.2,"F",2004,3,FALSE
"2489",44,NA,73.18,"F",2007,4,TRUE
"2490",34,87.55,89.83,"F",2004,5,TRUE
"2491",26,NA,83.37,"F",2008,3,FALSE
"2492",32,108.1,116.2,"F",2005,3,FALSE
"2493",27,101.9,106.6,"F",2005,3,FALSE
"2494",28,NA,107.5,"F",2007,3,FALSE
"2495",35,104.6,110.7,"F",2003,5,TRUE
"2496",28,90.28,95.5,"F",2005,3,FALSE
"2497",45,NA,85.83,"F",2008,3,FALSE
"2498",30,85.77,86.68,"F",2004,4,TRUE
"2499",37,74.1,74.75,"F",2005,3,FALSE
"2500",32,NA,121.5,"F",2008,3,FALSE
"2501",32,98.87,101.2,"F",2003,3,FALSE
"2502",28,NA,80.5,"F",2007,3,FALSE
"2503",40,NA,97.65,"F",2008,3,FALSE
"2504",30,75.67,77.02,"F",2001,4,TRUE
"2505",24,102.7,107.3,"F",2001,3,FALSE
"2506",34,NA,104.1,"F",2007,4,TRUE
"2507",23,78.7,78.7,"F",2005,3,FALSE
"2508",39,87.63,91.03,"F",2005,3,FALSE
"2509",41,NA,92.67,"F",2007,3,FALSE
"2510",58,113.6,118.1,"F",2002,3,FALSE
"2511",28,92.42,100.4,"F",2005,3,FALSE
"2512",28,84.42,89.85,"F",2001,5,TRUE
"2513",39,99.6,103.4,"F",2002,3,FALSE
"2514",29,93.77,96.18,"F",2004,5,TRUE
"2515",31,70.7,70.93,"F",2002,5,TRUE
"2516",35,107.5,114.4,"F",2005,3,FALSE
"2517",29,98.15,98.15,"F",2005,5,TRUE
"2518",28,90.98,91.8,"F",2004,3,FALSE
"2519",56,NA,103.4,"F",2007,3,FALSE
"2520",33,87.18,91.97,"F",2004,5,TRUE
"2521",32,NA,104.7,"F",2008,3,FALSE
"2522",26,NA,107.6,"F",2007,3,FALSE
"2523",34,75.85,75.95,"F",2003,3,FALSE
"2524",29,90.18,96.03,"F",2003,5,TRUE
"2525",29,101.8,106.2,"F",2004,3,FALSE
"2526",35,97.38,104.3,"F",2005,3,FALSE
"2527",41,87.55,92.02,"F",2004,3,FALSE
"2528",16,NA,86.1,"F",2008,3,FALSE
"2529",47,129.6,132.9,"F",2006,3,FALSE
"2530",38,NA,87.85,"M",2008,3,FALSE
"2531",27,NA,68.78,"M",2007,4,TRUE
"2532",37,NA,87.93,"M",2007,3,FALSE
"2533",29,NA,85.22,"M",2007,3,FALSE
"2534",28,NA,66,"M",2008,3,FALSE
"2535",47,63.05,63.2,"M",2003,3,FALSE
"2536",54,115.2,123.7,"M",2002,3,FALSE
"2537",47,98.27,104.8,"F",2006,3,FALSE
"2538",62,97.03,99.13,"M",2002,4,TRUE
"2539",66,88.68,90.7,"M",2005,3,FALSE
"2540",46,70.12,70.43,"M",2002,5,TRUE
"2541",71,78.95,79,"M",2005,5,TRUE
"2542",56,78.98,79.18,"M",2003,8,TRUE
"2543",49,79.37,80.47,"M",2003,3,FALSE
"2544",38,NA,103.9,"M",2008,3,FALSE
"2545",36,85.25,88.52,"M",2005,3,FALSE
"2546",55,90.57,94.67,"M",2003,3,FALSE
"2547",59,64.88,65.08,"M",2001,3,FALSE
"2548",61,71.05,71.28,"M",2005,4,TRUE
"2549",45,75.82,76.77,"M",2001,3,FALSE
"2550",32,77.48,82.8,"M",2005,4,TRUE
"2551",34,NA,85.83,"M",2007,4,TRUE
"2552",29,NA,97.6,"M",2007,4,TRUE
"2553",36,76.73,81.03,"M",2006,3,FALSE
"2554",28,87.23,87.8,"F",2004,3,FALSE
"2555",30,NA,80.45,"F",2008,3,FALSE
"2556",30,75.27,76.2,"F",2005,4,TRUE
"2557",29,77.52,78.13,"F",2004,3,FALSE
"2558",26,NA,75.73,"F",2008,3,FALSE
"2559",24,NA,128.8,"F",2008,3,FALSE
"2560",29,NA,97.2,"F",2008,4,TRUE
"2561",25,NA,104.2,"F",2008,3,FALSE
"2562",25,106.6,108.2,"F",2003,3,FALSE
"2563",40,129.2,131.5,"F",2005,3,FALSE
"2564",35,NA,96.65,"F",2008,3,FALSE
"2565",42,87.73,89.6,"F",2003,3,FALSE
"2566",59,NA,119,"F",2007,3,FALSE
"2567",49,106.1,112.9,"F",2004,3,FALSE
"2568",30,NA,87.15,"F",2008,3,FALSE
"2569",41,NA,86.08,"F",2007,4,TRUE
"2570",33,75.33,76.35,"F",2003,3,FALSE
"2571",43,NA,96.1,"F",2007,4,TRUE
"2572",36,NA,82.2,"F",2008,3,FALSE
"2573",33,NA,86.73,"F",2007,3,FALSE
"2574",39,NA,114.8,"F",2008,3,FALSE
"2575",47,95.28,96.92,"F",2004,5,TRUE
"2576",34,83.92,88.73,"F",2001,3,FALSE
"2577",46,78.42,78.6,"M",2002,5,TRUE
"2578",26,NA,57.67,"M",2008,3,FALSE
"2579",40,67.08,67.2,"M",2003,7,TRUE
"2580",58,79.83,82,"M",2004,3,FALSE
"2581",49,NA,97.2,"M",2008,3,FALSE
"2582",39,NA,90.23,"M",2007,4,TRUE
"2583",40,67.98,68.92,"M",2003,8,TRUE
"2584",64,91.38,94.82,"M",2006,4,TRUE
"2585",39,78.75,79.9,"M",2006,3,FALSE
"2586",55,79.15,80.35,"M",2004,3,FALSE
"2587",62,78.92,79.9,"M",2004,7,TRUE
"2588",38,74.9,75.85,"M",2002,4,TRUE
"2589",46,78.73,82.88,"M",2005,6,TRUE
"2590",53,87.85,90.47,"M",2005,5,TRUE
"2591",32,85.83,88.52,"M",2005,5,TRUE
"2592",51,83.22,83.33,"M",2006,5,TRUE
"2593",41,87.47,90.73,"M",2001,6,TRUE
"2594",53,77,81.18,"M",2005,5,TRUE
"2595",44,109.2,112.9,"M",2002,3,FALSE
"2596",39,84.37,85.38,"M",2006,5,TRUE
"2597",53,108.1,111.4,"M",2003,3,FALSE
"2598",43,87.48,92.27,"M",2006,3,FALSE
"2599",55,84.48,85.25,"M",2003,3,FALSE
"2600",53,95.7,98.48,"M",2004,3,FALSE
"2601",55,NA,99.55,"M",2007,3,FALSE
"2602",60,81.18,85.57,"M",2006,3,FALSE
"2603",58,67.87,68,"M",2003,7,TRUE
"2604",37,95.67,101.3,"M",2001,5,TRUE
"2605",44,NA,88.63,"M",2008,3,FALSE
"2606",51,NA,75.13,"M",2007,3,FALSE
"2607",59,108.2,112.6,"M",2003,3,FALSE
"2608",43,74.63,76.18,"M",2001,4,TRUE
"2609",60,92.53,95.28,"M",2005,4,TRUE
"2610",43,88.17,89.28,"M",2005,6,TRUE
"2611",33,57.22,57.28,"M",2004,3,FALSE
"2612",39,75.93,76.87,"M",2003,3,FALSE
"2613",48,83.6,85.52,"M",2005,4,TRUE
"2614",54,89.87,92.95,"M",2001,3,FALSE
"2615",60,85.63,86.35,"M",2002,6,TRUE
"2616",56,78.42,79.5,"M",2001,4,TRUE
"2617",48,59.6,59.63,"M",2003,3,FALSE
"2618",51,80.32,84.45,"M",2002,3,FALSE
"2619",17,79.12,79.43,"M",2005,3,FALSE
"2620",64,95.93,99.03,"M",2001,3,FALSE
"2621",56,116.4,120.3,"F",2001,3,FALSE
"2622",43,79.38,81.95,"M",2004,5,TRUE
"2623",49,103.9,109.6,"F",2003,7,TRUE
"2624",37,81.2,83.93,"F",2002,3,FALSE
"2625",45,83.48,83.85,"F",2003,7,TRUE
"2626",61,NA,107.1,"F",2008,3,FALSE
"2627",41,66.48,67.23,"F",2001,3,FALSE
"2628",51,NA,115.3,"F",2008,3,FALSE
"2629",57,78.43,78.43,"F",2005,4,TRUE
"2630",38,92.2,94.27,"F",2002,3,FALSE
"2631",58,84.43,85.27,"F",2006,3,FALSE
"2632",37,94.52,99.78,"F",2002,4,TRUE
"2633",46,114.9,123.8,"F",2006,5,TRUE
"2634",32,95.25,101.2,"F",2005,3,FALSE
"2635",30,NA,121.8,"F",2008,3,FALSE
"2636",37,NA,89.97,"F",2007,3,FALSE
"2637",40,75.1,75.78,"F",2001,3,FALSE
"2638",41,92.18,94.38,"F",2005,4,TRUE
"2639",50,113,116.7,"F",2003,5,TRUE
"2640",53,92.1,92.73,"F",2006,4,TRUE
"2641",41,92.52,94.92,"F",2003,3,FALSE
"2642",29,91.97,97.58,"F",2003,4,TRUE
"2643",48,117,122.4,"F",2003,3,FALSE
"2644",42,NA,77.05,"M",2008,3,FALSE
"2645",51,NA,84.17,"M",2007,3,FALSE
"2646",47,82.92,86.73,"F",2002,9,TRUE
"2647",48,93.45,94.72,"F",2004,5,TRUE
"2648",40,86.25,88.68,"F",2001,3,FALSE
"2649",34,88.98,96.32,"F",2005,3,FALSE
"2650",31,NA,109.2,"F",2008,3,FALSE
"2651",60,84.13,84.85,"M",2006,4,TRUE
"2652",54,95.78,97.72,"M",2001,3,FALSE
"2653",56,72.53,72.78,"M",2005,6,TRUE
"2654",25,101.7,109.3,"M",2006,5,TRUE
"2655",55,80.58,82.47,"M",2002,6,TRUE
"2656",32,108.9,118.6,"M",2006,3,FALSE
"2657",53,NA,87.15,"M",2007,4,TRUE
"2658",32,NA,96.23,"M",2008,3,FALSE
"2659",45,68.75,69.08,"M",2003,3,FALSE
"2660",40,73.1,73.68,"M",2004,3,FALSE
"2661",36,74.68,78.12,"M",2003,4,TRUE
"2662",25,86.98,88.52,"M",2006,4,TRUE
